1,No Data
2,No Data
3,No Data
4,No Data
id,Date,Surface_reflectance_for_band_1,Surface_reflectance_for_band_2,Surface_reflectance_250m_quality_control_flags,actual_date
2,2005/04/15,1319,2832,4096,N\A
2,2005/04/23,175,2625,4096,N\A
2,2005/05/01,6295,7505,4096,N\A
2,2005/05/09,2173,3040,4096,N\A
2,2005/05/17,812,1748,4096,N\A
2,2005/05/25,343,3100,4096,N\A
2,2005/06/02,130,2578,4096,N\A
2,2005/06/10,989,3393,4096,N\A
2,2005/06/18,4007,5598,4096,N\A
2,2005/06/26,189,2593,4096,N\A
2,2005/07/04,915,3106,4096,N\A
2,2005/07/12,149,2131,4096,N\A
2,2005/07/20,189,2956,4096,N\A
2,2005/07/28,180,2762,4096,N\A
2,2005/08/05,241,3473,4096,N\A
2,2005/08/13,642,3908,4096,N\A
2,2005/08/21,599,3334,4096,N\A
2,2005/08/29,224,1936,4096,N\A
2,2005/09/06,401,3813,4096,N\A
2,2005/09/14,123,3826,4096,N\A
2,2005/09/22,932,4441,4096,N\A
2,2005/09/30,161,3095,4096,N\A
2,2005/10/08,493,2075,4096,N\A
2,2005/10/16,657,3073,4096,N\A
2,2005/10/24,234,3646,4096,N\A
2,2005/11/01,1243,3123,4096,N\A
2,2005/11/09,711,1901,4096,N\A
2,2005/11/17,113,3422,4096,N\A
2,2005/11/25,272,3903,4096,N\A
2,2005/12/03,949,2346,4096,N\A
2,2005/12/11,1057,3879,4096,N\A
2,2005/12/19,1422,2163,4096,N\A
2,2005/12/27,1673,4392,4096,N\A
2,2006/01/01,1673,4392,4096,N\A
2,2006/01/09,1440,4434,4096,N\A
2,2006/01/17,3770,4466,4096,N\A
2,2006/01/25,3086,4473,4096,N\A
2,2006/02/02,338,2825,4096,N\A
2,2006/02/10,1813,4338,4096,N\A
2,2006/02/18,1499,3314,4096,N\A
2,2006/02/26,2957,4248,4096,N\A
2,2006/03/06,6723,7365,4096,N\A
2,2006/03/14,2628,3896,4096,N\A
2,2006/03/22,3362,4214,4096,N\A
2,2006/03/30,300,2081,4096,N\A
2,2006/04/07,2030,3330,4096,N\A
2,2006/04/15,203,2701,4096,N\A
2,2006/04/23,1312,2859,4096,N\A
2,2006/05/01,487,2906,4096,N\A
2,2006/05/09,116,2325,4096,N\A
2,2006/05/17,1444,2497,4096,N\A
2,2006/05/25,687,2311,4096,N\A
2,2006/06/02,211,3077,4096,N\A
2,2006/06/10,925,3342,4096,N\A
2,2006/06/18,134,2128,4096,N\A
2,2006/06/26,181,2819,4096,N\A
2,2006/07/04,312,3198,4096,N\A
2,2006/07/12,246,3173,4096,N\A
2,2006/07/20,245,3324,4096,N\A
2,2006/07/28,465,2547,4096,N\A
2,2006/08/05,225,3402,4096,N\A
2,2006/08/13,483,3411,4096,N\A
2,2006/08/21,478,4158,4096,N\A
2,2006/08/29,272,4133,4096,N\A
2,2006/09/06,121,2606,4096,N\A
2,2006/09/14,6029,7642,4096,N\A
2,2006/09/22,247,3851,4096,N\A
2,2006/09/30,870,3805,4096,N\A
2,2006/10/08,626,3311,4096,N\A
2,2006/10/16,156,3112,4096,N\A
2,2006/10/24,306,4220,4096,N\A
2,2006/11/01,235,1722,4096,N\A
2,2006/11/09,1021,2933,4096,N\A
2,2006/11/17,219,3943,4096,N\A
2,2006/11/25,753,3306,4096,N\A
2,2006/12/03,151,3943,4096,N\A
2,2006/12/11,777,4101,4096,N\A
2,2006/12/19,259,4408,4096,N\A
2,2006/12/27,344,4250,4096,N\A
2,2007/01/01,345,4251,4096,N\A
2,2007/01/09,1982,3926,4096,N\A
2,2007/01/17,1375,4122,4096,N\A
2,2007/01/25,284,4368,4096,N\A
2,2007/02/02,3242,4560,4096,N\A
2,2007/02/10,3308,4687,4096,N\A
2,2007/02/18,3898,5279,4096,N\A
2,2007/02/26,2613,4981,4096,N\A
2,2007/03/06,2960,4182,4096,N\A
2,2007/03/14,347,2854,4096,N\A
2,2007/03/22,4946,5742,4096,N\A
2,2007/03/30,3943,5072,4096,N\A
2,2007/04/07,2536,4264,4096,N\A
2,2007/04/15,1214,3114,4096,N\A
2,2007/04/23,733,2598,4096,N\A
2,2007/05/01,1929,3641,4096,N\A
2,2007/05/09,818,4330,4096,N\A
2,2007/05/17,39,2622,4096,N\A
2,2007/05/25,2396,4493,4096,N\A
2,2007/06/02,745,2171,4096,N\A
2,2007/06/10,3628,5271,4096,N\A
2,2007/06/18,129,2432,4096,N\A
2,2007/06/26,181,2880,4096,N\A
2,2007/07/04,239,3058,4096,N\A
2,2007/07/12,1056,3534,4096,N\A
2,2007/07/20,219,3165,4096,N\A
2,2007/07/28,112,2219,4096,N\A
2,2007/08/05,128,2323,4096,N\A
2,2007/08/13,219,3357,4096,N\A
2,2007/08/21,608,4031,4096,N\A
2,2007/08/29,96,1923,4096,N\A
2,2007/09/06,1509,2698,4096,N\A
2,2007/09/14,320,3951,4096,N\A
2,2007/09/22,92,2242,4096,N\A
2,2007/09/30,947,3110,4096,N\A
2,2007/10/08,894,3119,4096,N\A
2,2007/10/16,955,3669,4096,N\A
2,2007/10/24,693,3948,4096,N\A
2,2007/11/01,958,4141,4096,N\A
2,2007/11/09,718,2823,4096,N\A
2,2007/11/17,1525,4025,4096,N\A
2,2007/11/25,779,2361,4096,N\A
2,2007/12/03,1883,4015,4096,N\A
2,2007/12/11,517,2653,4096,N\A
2,2007/12/19,173,4437,4096,N\A
2,2007/12/27,515,3259,4096,N\A
2,2008/01/01,2762,4087,4096,N\A
2,2008/01/09,830,2962,4096,N\A
2,2008/01/17,1935,3625,4096,N\A
2,2008/01/25,951,2163,4096,N\A
2,2008/02/02,4594,5139,4096,N\A
2,2008/02/10,807,4111,4096,N\A
2,2008/02/18,428,3004,4096,N\A
2,2008/02/26,4298,6398,4096,N\A
2,2008/03/05,1003,3914,4096,N\A
2,2008/03/13,3530,4411,4096,N\A
2,2008/03/21,2769,4095,4096,N\A
2,2008/03/29,280,2221,4096,N\A
2,2008/04/06,6155,6998,4096,N\A
2,2008/04/14,1436,2537,4096,N\A
2,2008/04/22,863,2361,4096,N\A
2,2008/04/30,637,1568,4096,N\A
2,2008/05/08,771,2546,4096,N\A
2,2008/05/16,704,2844,4096,N\A
2,2008/05/24,1671,2877,4096,N\A
2,2008/06/01,347,1106,4096,N\A
2,2008/06/09,191,2820,4096,N\A
2,2008/06/17,199,2768,4096,N\A
2,2008/06/25,190,2851,4096,N\A
2,2008/07/03,218,3078,4096,N\A
2,2008/07/11,136,2526,4096,N\A
2,2008/07/19,132,2514,4096,N\A
2,2008/07/27,94,2458,4096,N\A
2,2008/08/04,48,2273,4096,N\A
2,2008/08/12,266,3748,4096,N\A
2,2008/08/20,341,3564,4096,N\A
2,2008/08/28,598,3062,4096,N\A
2,2008/09/05,276,3456,4096,N\A
2,2008/09/13,135,2506,4096,N\A
2,2008/09/21,77,2557,4096,N\A
2,2008/09/29,448,2824,4096,N\A
2,2008/10/07,194,2864,4096,N\A
2,2008/10/15,230,3717,4096,N\A
2,2008/10/23,209,3102,4096,N\A
2,2008/10/31,155,3039,4096,N\A
2,2008/11/08,247,4226,4096,N\A
2,2008/11/16,591,3961,4096,N\A
2,2008/11/24,246,3414,4096,N\A
2,2008/12/02,1320,3137,4096,N\A
2,2008/12/10,306,4196,4096,N\A
2,2008/12/18,1689,3423,4096,N\A
2,2008/12/26,1782,3371,4096,N\A
2,2009/01/01,6519,6921,4096,N\A
2,2009/01/09,4916,5971,4096,N\A
2,2009/01/17,5799,6534,4096,N\A
2,2009/01/25,5152,6347,4096,N\A
2,2009/02/02,696,2603,4096,N\A
2,2009/02/10,3452,4821,4096,N\A
2,2009/02/18,431,1377,4096,N\A
2,2009/02/26,2274,3398,4096,N\A
2,2009/03/06,2510,3989,4096,N\A
2,2009/03/14,2390,3924,4096,N\A
2,2009/03/22,1975,4065,4096,N\A
2,2009/03/30,3043,4623,4096,N\A
2,2009/04/07,597,3832,4096,N\A
2,2009/04/15,3056,4289,4096,N\A
2,2009/04/23,1722,3922,4096,N\A
2,2009/05/01,1564,4154,4096,N\A
2,2009/05/09,188,3324,4096,N\A
2,2009/05/17,428,2628,4096,N\A
2,2009/05/25,1712,3654,4096,N\A
2,2009/06/02,7839,8508,4096,N\A
2,2009/06/10,2733,4362,4096,N\A
2,2009/06/18,201,2027,4096,N\A
2,2009/06/26,210,3150,4096,N\A
2,2009/07/04,201,2599,4096,N\A
2,2009/07/12,2217,3674,4096,N\A
2,2009/07/20,189,2693,4096,N\A
2,2009/07/28,231,3133,4096,N\A
2,2009/08/05,313,3441,4096,N\A
2,2009/08/13,237,3502,4096,N\A
2,2009/08/21,234,3295,4096,N\A
2,2009/08/29,126,2401,4096,N\A
2,2009/09/06,296,3582,4096,N\A
2,2009/09/14,594,4672,4096,N\A
2,2009/09/22,265,3646,4096,N\A
2,2009/09/30,1583,3573,4096,N\A
2,2009/10/08,236,3349,4096,N\A
2,2009/10/16,505,2543,4096,N\A
2,2009/10/24,440,3939,4096,N\A
2,2009/11/01,328,4008,4096,N\A
2,2009/11/09,222,3104,4096,N\A
2,2009/11/17,249,3706,4096,N\A
2,2009/11/25,2647,3903,4096,N\A
2,2009/12/03,268,3690,4096,N\A
2,2009/12/11,885,4208,4096,N\A
2,2009/12/19,1513,3150,4096,N\A
2,2009/12/27,5032,6427,4096,N\A
2,2010/01/01,467,4454,4096,N\A
2,2010/01/09,2088,3306,4096,N\A
2,2010/01/17,113,2026,4096,N\A
2,2010/01/25,1124,2915,4096,N\A
2,2010/02/02,6393,7108,4096,N\A
2,2010/02/10,1564,3754,4096,N\A
2,2010/02/18,4158,5156,4096,N\A
2,2010/02/26,1662,3304,4096,N\A
2,2010/03/06,3852,5514,4096,N\A
2,2010/03/14,369,3160,4096,N\A
2,2010/03/22,665,3789,4096,N\A
2,2010/03/30,2006,3243,4096,N\A
2,2010/04/07,2311,3868,4096,N\A
2,2010/04/15,1938,3307,4096,N\A
2,2010/04/23,2031,3671,4096,N\A
2,2010/05/01,2426,3540,4096,N\A
2,2010/05/09,2388,3949,4096,N\A
2,2010/05/17,409,2778,4096,N\A
2,2010/05/25,229,2324,4096,N\A
2,2010/06/02,403,2605,4096,N\A
2,2010/06/10,377,3236,4096,N\A
2,2010/06/18,38,2316,4096,N\A
2,2010/06/26,192,2501,4096,N\A
2,2010/07/04,654,3337,4096,N\A
2,2010/07/12,174,2900,4096,N\A
2,2010/07/20,206,2877,4096,N\A
2,2010/07/28,259,3196,4096,N\A
2,2010/08/05,433,3547,4096,N\A
2,2010/08/13,146,2394,4096,N\A
2,2010/08/21,223,3527,4096,N\A
2,2010/08/29,691,3513,4096,N\A
2,2010/09/06,1914,3592,4096,N\A
2,2010/09/14,721,3282,4096,N\A
2,2010/09/22,349,4035,4096,N\A
2,2010/09/30,231,2696,4096,N\A
2,2010/10/08,286,3590,4096,N\A
2,2010/10/16,237,2787,4096,N\A
2,2010/10/24,219,3865,4096,N\A
2,2010/11/01,451,2708,4096,N\A
2,2010/11/09,3406,4880,4096,N\A
2,2010/11/17,261,3404,4096,N\A
2,2010/11/25,180,1407,4096,N\A
2,2010/12/03,484,2900,4096,N\A
2,2010/12/11,1462,4270,4096,N\A
2,2010/12/19,438,4283,4096,N\A
2,2010/12/27,421,4232,4096,N\A
2,2011/01/01,209,1672,4096,N\A
2,2011/01/09,680,2776,4096,N\A
2,2011/01/17,862,2971,4096,N\A
2,2011/01/25,4632,5729,4096,N\A
2,2011/02/02,307,2450,4096,N\A
2,2011/02/10,2366,3484,4096,N\A
2,2011/02/18,3958,5075,4096,N\A
2,2011/02/26,2827,3948,4096,N\A
2,2011/03/06,739,2792,4096,N\A
2,2011/03/14,1639,3063,4096,N\A
2,2011/03/22,1652,3750,4096,N\A
2,2011/03/30,3645,4769,4096,N\A
2,2011/04/07,877,2231,4096,N\A
2,2011/04/15,4565,5849,4096,N\A
2,2011/04/23,118,2347,4096,N\A
2,2011/05/01,825,3406,4096,N\A
2,2011/05/09,157,2298,4096,N\A
2,2011/05/17,1301,3128,4096,N\A
2,2011/05/25,166,2039,4096,N\A
2,2011/06/02,232,3008,4096,N\A
2,2011/06/10,356,2925,4096,N\A
2,2011/06/26,393,2362,4096,N\A
2,2011/07/04,60,2162,4096,N\A
2,2011/07/12,217,3228,4096,N\A
2,2011/07/20,106,2302,4096,N\A
2,2011/08/05,231,3272,4096,N\A
2,2011/08/13,261,3603,4096,N\A
2,2011/08/21,2401,3737,4096,N\A
2,2011/08/29,3308,5062,4096,N\A
2,2011/09/06,479,4123,4096,N\A
2,2011/09/14,438,3175,4096,N\A
2,2011/09/22,558,4219,4096,N\A
2,2011/09/30,103,2477,4096,N\A
2,2011/10/08,547,2869,4096,N\A
2,2011/10/16,137,3574,4096,N\A
2,2011/10/24,6306,7167,4096,N\A
2,2011/11/01,373,4659,4096,N\A
2,2011/11/09,282,1746,4096,N\A
2,2011/11/17,344,4285,4096,N\A
2,2011/11/25,559,2881,4096,N\A
2,2011/12/03,269,3852,4096,N\A
2,2011/12/19,276,4104,4096,N\A
2,2011/12/27,1561,4458,4096,N\A
No data
No data
No data
3,2000/02/18,3377,4110,4096,N\A
3,2000/02/26,690,2073,4096,N\A
3,2000/03/05,717,2205,4096,N\A
3,2000/03/13,725,2318,4096,N\A
3,2000/03/21,731,2994,4096,N\A
3,2000/03/29,600,2278,4096,N\A
3,2000/04/22,693,2963,4096,N\A
3,2000/04/30,651,3190,4096,N\A
3,2000/06/01,561,3143,4096,N\A
3,2000/06/25,862,3803,4096,N\A
3,2000/07/11,894,2828,4096,N\A
3,2000/07/19,1032,3106,4096,N\A
3,2000/07/27,825,2788,4096,N\A
3,2000/08/28,1075,2623,4096,N\A
3,2000/09/05,976,2340,4096,N\A
3,2000/09/13,856,2154,4096,N\A
3,2000/09/21,779,2104,4096,N\A
3,2000/09/29,975,2345,4096,N\A
3,2000/10/07,1424,2591,4096,N\A
3,2000/10/15,553,1952,4096,N\A
3,2000/10/31,1872,2021,4096,N\A
3,2000/11/24,509,2000,4096,N\A
3,2000/12/18,673,2064,4096,N\A
3,2001/01/01,651,2276,4096,N\A
3,2001/01/09,2123,3414,4096,N\A
3,2001/01/17,609,2014,4096,N\A
3,2001/02/02,695,2161,4096,N\A
3,2001/02/26,581,2806,4096,N\A
3,2001/03/06,642,3211,4096,N\A
3,2001/03/14,523,2608,4096,N\A
3,2001/03/30,633,2748,4096,N\A
3,2001/04/07,292,2544,4096,N\A
3,2001/04/15,717,3125,4096,N\A
3,2001/05/01,341,2581,4096,N\A
3,2001/05/09,434,2325,4096,N\A
3,2001/05/17,582,2988,4096,N\A
3,2001/05/25,754,3265,4096,N\A
3,2001/06/10,827,3099,4096,N\A
3,2001/06/26,728,2378,4096,N\A
3,2001/07/12,943,2771,4096,N\A
3,2001/07/20,917,2395,4096,N\A
3,2001/07/28,1093,2976,4096,N\A
3,2001/08/05,890,2364,4096,N\A
3,2001/08/13,1053,2689,4096,N\A
3,2001/08/21,901,2575,4096,N\A
3,2001/09/06,595,2185,4096,N\A
3,2001/09/14,439,2145,4096,N\A
3,2001/09/22,395,2132,4096,N\A
3,2001/09/30,431,2322,4096,N\A
3,2001/10/16,437,2265,4096,N\A
3,2001/11/01,480,2263,4096,N\A
3,2001/11/09,503,2266,4096,N\A
3,2001/11/17,497,2086,4096,N\A
3,2001/11/25,615,2542,4096,N\A
3,2002/01/09,639,1976,4096,N\A
3,2002/01/17,3695,4839,4096,N\A
3,2002/01/25,666,1962,4096,N\A
3,2002/02/10,547,1677,4096,N\A
3,2002/02/18,628,1933,4096,N\A
3,2002/02/26,862,2331,4096,N\A
3,2002/03/06,683,1947,4096,N\A
3,2002/03/22,7318,7414,4096,N\A
3,2002/03/30,553,1995,4096,N\A
3,2002/04/07,507,2054,4096,N\A
3,2002/04/15,960,3273,4096,N\A
3,2002/04/23,691,3054,4096,N\A
3,2002/05/01,485,2377,4096,N\A
3,2002/05/09,513,2182,4096,N\A
3,2002/05/25,1291,3311,4096,N\A
3,2002/06/02,769,2474,4096,N\A
3,2002/06/26,1031,3158,4096,N\A
3,2002/07/04,475,2243,4096,N\A
3,2002/07/28,434,2393,4096,N\A
3,2002/08/05,1330,3061,4096,N\A
3,2002/08/13,663,2744,4096,N\A
3,2002/08/21,724,2551,4096,N\A
3,2002/08/29,1083,3048,4096,N\A
3,2002/09/06,768,2282,4096,N\A
3,2002/09/14,576,2818,4096,N\A
3,2002/09/22,493,2324,4096,N\A
3,2002/09/30,566,2496,4096,N\A
3,2002/10/08,245,2056,4096,N\A
3,2002/10/24,532,2369,4096,N\A
3,2002/11/01,471,2134,4096,N\A
3,2002/11/17,516,2075,4096,N\A
3,2002/11/25,1688,2627,4096,N\A
3,2002/12/11,935,2348,4096,N\A
3,2003/01/09,706,2145,4096,N\A
3,2003/01/17,647,1961,4096,N\A
3,2003/01/25,5753,6131,4096,N\A
3,2003/02/18,519,1725,4096,N\A
3,2003/03/06,784,2451,4096,N\A
3,2003/03/22,525,2341,4096,N\A
3,2003/03/30,622,2551,4096,N\A
3,2003/05/09,1366,2454,4096,N\A
3,2003/05/17,864,2758,4096,N\A
3,2003/05/25,803,2206,4096,N\A
3,2003/06/02,570,2086,4096,N\A
3,2003/06/10,441,2175,4096,N\A
3,2003/06/18,884,3450,4096,N\A
3,2003/06/26,1167,2138,4096,N\A
3,2003/07/12,759,3399,4096,N\A
3,2003/07/20,553,2384,4096,N\A
3,2003/07/28,479,2231,4096,N\A
3,2003/08/05,830,2776,4096,N\A
3,2003/08/13,488,2462,4096,N\A
3,2003/08/21,351,2431,4096,N\A
3,2003/08/29,798,3058,4096,N\A
3,2003/09/06,583,2556,4096,N\A
3,2003/09/22,454,2540,4096,N\A
3,2003/09/30,513,2723,4096,N\A
3,2003/10/08,449,2372,4096,N\A
3,2003/10/24,422,2116,4096,N\A
3,2003/11/09,354,2117,4096,N\A
3,2003/11/17,539,2141,4096,N\A
3,2003/12/11,715,2235,4096,N\A
3,2004/01/01,3747,4447,4096,N\A
3,2004/01/09,610,1763,4096,N\A
3,2004/01/25,696,1788,4096,N\A
3,2004/02/02,723,2104,4096,N\A
3,2004/02/10,781,2266,4096,N\A
3,2004/02/18,4641,5100,4096,N\A
3,2004/02/26,859,2724,4096,N\A
3,2004/03/05,829,2336,4096,N\A
3,2004/03/13,374,1840,4096,N\A
3,2004/03/21,2750,3643,4096,N\A
3,2004/03/29,494,2322,4096,N\A
3,2004/04/06,350,2248,4096,N\A
3,2004/04/22,341,2567,4096,N\A
3,2004/04/30,569,3054,4096,N\A
3,2004/05/24,412,2663,4096,N\A
3,2004/06/09,1824,3172,4096,N\A
3,2004/06/17,679,3296,4096,N\A
3,2004/06/25,348,2852,4096,N\A
3,2004/07/03,486,2866,4096,N\A
3,2004/07/11,850,3201,4096,N\A
3,2004/07/19,634,3120,4096,N\A
3,2004/08/04,641,3438,4096,N\A
3,2004/08/12,744,3316,4096,N\A
3,2004/08/28,557,2795,4096,N\A
3,2004/09/05,540,2874,4096,N\A
3,2004/09/13,364,2141,4096,N\A
3,2004/09/21,548,2512,4096,N\A
3,2004/09/29,725,2904,4096,N\A
3,2004/10/07,592,2596,4096,N\A
3,2004/10/15,401,1951,4096,N\A
3,2004/10/23,666,2553,4096,N\A
3,2004/10/31,577,2335,4096,N\A
3,2004/11/08,485,2148,4096,N\A
3,2004/11/16,524,983,4096,N\A
3,2004/12/10,575,1841,4096,N\A
3,2005/01/01,558,1747,4096,N\A
3,2005/01/09,769,1901,4096,N\A
3,2005/01/17,523,1713,4096,N\A
3,2005/01/25,1161,2812,4096,N\A
3,2005/02/02,2446,3312,4096,N\A
3,2005/02/10,459,1449,4096,N\A
3,2005/02/18,4664,4894,4096,N\A
3,2005/02/26,526,1846,4096,N\A
3,2005/03/06,631,1979,4096,N\A
3,2005/03/14,625,2007,4096,N\A
3,2005/03/22,348,1151,4096,N\A
3,2005/03/30,622,2296,4096,N\A
3,2005/04/07,608,2601,4096,N\A
3,2005/04/15,1319,2137,4096,N\A
3,2005/04/23,718,2464,4096,N\A
3,2005/05/01,796,3055,4096,N\A
3,2005/05/09,768,3470,4096,N\A
3,2005/05/17,859,3133,4096,N\A
3,2005/05/25,478,2307,4096,N\A
3,2005/06/02,2446,3401,4096,N\A
3,2005/06/10,630,2943,4096,N\A
3,2005/06/18,952,3381,4096,N\A
3,2005/06/26,594,2369,4096,N\A
3,2005/07/04,680,2490,4096,N\A
3,2005/07/12,714,2232,4096,N\A
3,2005/07/20,629,2747,4096,N\A
3,2005/07/28,391,2665,4096,N\A
3,2005/08/05,633,3572,4096,N\A
3,2005/08/13,1782,3343,4096,N\A
3,2005/08/21,416,2211,4096,N\A
3,2005/08/29,760,3366,4096,N\A
3,2005/09/06,1571,3395,4096,N\A
3,2005/09/14,524,2572,4096,N\A
3,2005/09/22,526,2225,4096,N\A
3,2005/09/30,1774,2957,4096,N\A
3,2005/10/08,443,1970,4096,N\A
3,2005/10/16,563,2098,4096,N\A
3,2005/10/24,746,2588,4096,N\A
3,2005/11/01,580,2213,4096,N\A
3,2005/11/09,815,2481,4096,N\A
3,2005/11/17,651,2087,4096,N\A
3,2005/11/25,772,2164,4096,N\A
3,2005/12/03,567,1834,4096,N\A
3,2005/12/11,742,2025,4096,N\A
3,2005/12/19,628,1969,4096,N\A
3,2005/12/27,740,2134,4096,N\A
3,2006/01/01,658,2001,4096,N\A
3,2006/01/09,856,2296,4096,N\A
3,2006/01/17,684,1919,4096,N\A
3,2006/01/25,677,1882,4096,N\A
3,2006/02/02,748,2054,4096,N\A
3,2006/02/10,612,1756,4096,N\A
3,2006/02/18,721,1835,4096,N\A
3,2006/02/26,1020,2645,4096,N\A
3,2006/03/06,598,1738,4096,N\A
3,2006/03/14,645,1862,4096,N\A
3,2006/03/22,826,2545,4096,N\A
3,2006/03/30,887,2960,4096,N\A
3,2006/04/07,680,2391,4096,N\A
3,2006/04/15,811,2915,4096,N\A
3,2006/04/23,649,2478,4096,N\A
3,2006/05/01,425,2316,4096,N\A
3,2006/05/09,596,2733,4096,N\A
3,2006/05/17,809,3212,4096,N\A
3,2006/05/25,3269,4730,4096,N\A
3,2006/06/02,532,2127,4096,N\A
3,2006/06/10,925,3203,4096,N\A
3,2006/06/18,1032,3268,4096,N\A
3,2006/06/26,888,3159,4096,N\A
3,2006/07/04,3657,4884,4096,N\A
3,2006/07/12,826,3035,4096,N\A
3,2006/07/20,822,3066,4096,N\A
3,2006/07/28,905,3198,4096,N\A
3,2006/08/05,646,2199,4096,N\A
3,2006/08/13,1060,2914,4096,N\A
3,2006/08/21,1091,2914,4096,N\A
3,2006/08/29,986,2830,4096,N\A
3,2006/09/06,863,2570,4096,N\A
3,2006/09/14,706,2082,4096,N\A
3,2006/09/22,516,1999,4096,N\A
3,2006/09/30,632,2308,4096,N\A
3,2006/10/08,718,2491,4096,N\A
3,2006/10/16,566,2683,4096,N\A
3,2006/10/24,390,1977,4096,N\A
3,2006/11/01,437,2151,4096,N\A
3,2006/11/09,451,1960,4096,N\A
3,2006/11/17,491,2091,4096,N\A
3,2006/11/25,539,1967,4096,N\A
3,2006/12/03,738,2409,4096,N\A
3,2006/12/11,736,2180,4096,N\A
3,2006/12/19,510,1766,4096,N\A
3,2006/12/27,558,1744,4096,N\A
3,2007/01/01,452,1624,4096,N\A
3,2007/01/09,524,1695,4096,N\A
3,2007/01/17,403,1578,4096,N\A
3,2007/01/25,520,1579,4096,N\A
3,2007/02/02,659,1995,4096,N\A
3,2007/02/10,458,1587,4096,N\A
3,2007/02/18,633,1962,4096,N\A
3,2007/02/26,604,1720,4096,N\A
3,2007/03/06,574,1826,4096,N\A
3,2007/03/14,619,2098,4096,N\A
3,2007/03/22,5638,6083,4096,N\A
3,2007/03/30,490,2437,4096,N\A
3,2007/04/07,708,3033,4096,N\A
3,2007/04/15,467,2263,4096,N\A
3,2007/04/23,625,2796,4096,N\A
3,2007/05/01,688,2562,4096,N\A
3,2007/05/09,506,3260,4096,N\A
3,2007/05/17,528,3080,4096,N\A
3,2007/05/25,764,3090,4096,N\A
3,2007/06/02,503,3005,4096,N\A
3,2007/06/10,482,2896,4096,N\A
3,2007/06/18,730,2908,4096,N\A
3,2007/06/26,629,2803,4096,N\A
3,2007/07/04,434,3167,4096,N\A
3,2007/07/12,751,3044,4096,N\A
3,2007/07/20,1792,3998,4096,N\A
3,2007/07/28,561,2936,4096,N\A
3,2007/08/05,641,3458,4096,N\A
3,2007/08/13,2043,3611,4096,N\A
3,2007/08/21,2112,3486,4096,N\A
3,2007/08/29,4220,5510,4096,N\A
3,2007/09/06,254,2445,4096,N\A
3,2007/09/14,483,2863,4096,N\A
3,2007/09/22,1200,2739,4096,N\A
3,2007/09/30,548,2398,4096,N\A
3,2007/10/08,584,2323,4096,N\A
3,2007/10/16,475,1940,4096,N\A
3,2007/10/24,512,2101,4096,N\A
3,2007/11/01,539,1989,4096,N\A
3,2007/11/09,587,1997,4096,N\A
3,2007/11/17,428,1886,4096,N\A
3,2007/11/25,499,1841,4096,N\A
3,2007/12/03,557,1751,4096,N\A
3,2007/12/11,738,2014,4096,N\A
3,2007/12/19,567,1610,4096,N\A
3,2007/12/27,580,1703,4096,N\A
3,2008/01/01,570,1747,4096,N\A
3,2008/01/09,674,1827,4096,N\A
3,2008/01/17,464,1579,4096,N\A
3,2008/01/25,626,1794,4096,N\A
3,2008/02/02,594,1658,4096,N\A
3,2008/02/10,604,1643,4096,N\A
3,2008/02/18,693,1749,4096,N\A
3,2008/02/26,828,2167,4096,N\A
3,2008/03/05,775,2015,4096,N\A
3,2008/03/13,840,2286,4096,N\A
3,2008/03/21,828,2421,4096,N\A
3,2008/03/29,750,2559,4096,N\A
3,2008/04/06,594,2168,4096,N\A
3,2008/04/14,669,2518,4096,N\A
3,2008/04/22,519,2558,4096,N\A
3,2008/04/30,550,2305,4096,N\A
3,2008/05/08,481,2277,4096,N\A
3,2008/05/16,540,2229,4096,N\A
3,2008/05/24,1017,2922,4096,N\A
3,2008/06/01,894,2945,4096,N\A
3,2008/06/09,1025,3383,4096,N\A
3,2008/06/17,980,2663,4096,N\A
3,2008/06/25,895,3128,4096,N\A
3,2008/07/03,1298,3131,4096,N\A
3,2008/07/11,715,2294,4096,N\A
3,2008/07/19,671,2029,4096,N\A
3,2008/07/27,838,3012,4096,N\A
3,2008/08/04,652,2036,4096,N\A
3,2008/08/12,551,2069,4096,N\A
3,2008/08/20,400,1880,4096,N\A
3,2008/08/28,519,2680,4096,N\A
3,2008/09/05,604,3236,4096,N\A
3,2008/09/13,552,2389,4096,N\A
3,2008/09/21,759,2728,4096,N\A
3,2008/09/29,593,2053,4096,N\A
3,2008/10/07,618,2059,4096,N\A
3,2008/10/15,573,1882,4096,N\A
3,2008/10/23,568,1971,4096,N\A
3,2008/10/31,589,2103,4096,N\A
3,2008/11/08,698,1953,4096,N\A
3,2008/11/16,545,1788,4096,N\A
3,2008/11/24,749,2277,4096,N\A
3,2008/12/02,555,1664,4096,N\A
3,2008/12/10,514,1651,4096,N\A
3,2008/12/18,646,1744,4096,N\A
3,2008/12/26,475,1523,4096,N\A
3,2009/01/01,474,1502,4096,N\A
3,2009/01/09,618,1582,4096,N\A
3,2009/01/17,822,2027,4096,N\A
3,2009/01/25,637,1599,4096,N\A
3,2009/02/02,806,2019,4096,N\A
3,2009/02/10,846,2184,4096,N\A
3,2009/02/18,616,1679,4096,N\A
3,2009/02/26,640,1726,4096,N\A
3,2009/03/06,3873,4253,4096,N\A
3,2009/03/14,596,1762,4096,N\A
3,2009/03/22,570,1886,4096,N\A
3,2009/03/30,479,1782,4096,N\A
3,2009/04/07,649,2158,4096,N\A
3,2009/04/15,629,2386,4096,N\A
